,category,recipe-name,recipe-url,prep-time,cook-time,total-time,servings,calories,fat-g,carbs-g,protein-g,cholesterol-mg,sodium-mg,ingredients,num_steps
65,Gluten-Free Breakfast and Brunch,Gluten Free Banana Bread,https://www.allrecipes.com/recipe/217065/gluten-free-banana-bread/,15 m,30 m,45 m,Original recipe yields 16 servings,132  cals,6.5 ,18.7,1.3 ,39 ,156 ,"2 cups gluten-free all purpose baking flour;1 teaspoon baking powder;1/2 teaspoon salt;1/2 cup butter;1/2 cup turbinado sugar;2 eggs, lightly beaten;3 tablespoons maple syrup;6 ripe bananas, mashed",3
66,Gluten-Free Desserts,Butter Mochi,https://www.allrecipes.com/recipe/174170/butter-mochi/,15 m,1 h,3 h 15 m,Original recipe yields 24 servings (2 dozen pieces),256  cals,9 ,41.2,3.9 ,51 ,174 ,3 1/2 cups sweet rice flour (mochiko);2 1/2 cups white sugar;2 tablespoons baking powder;5 eggs;1 teaspoon coconut extract;1 teaspoon vanilla extract;2 cups milk;1 (14 ounce) can coconut milk;1/2 cup melted butter,3
67,Gluten-Free Desserts,Amazing Gluten-Free Layer Bars,https://www.allrecipes.com/recipe/11570/amazing-gluten-free-layer-bars/,10 m,20 m,1 h,Original recipe yields 30 servings (30 bars),185  cals,10.9 ,19.7,3.6 ,4 ,43 ,"7 ounces sweetened flaked coconut, divided;1 cup butterscotch chips;6 ounces semisweet chocolate chips;8 ounces unsalted peanuts;1/2 cup sliced almonds;1 (14 ounce) can sweetened condensed milk",3
68,Gluten-Free Desserts,Homemade Yummy Fudge,https://www.allrecipes.com/recipe/20298/homemade-yummy-fudge/,30 m,1 h 30 m,,Original recipe yields 64 servings (1 - 8x8 inch dish),59  cals,3 ,8.3,0.7 ,3 ,13 ,"6 ounces cream cheese, softened;1/8 teaspoon salt;1/2 teaspoon vanilla extract;4 cups confectioners' sugar, sifted;4 (1 ounce) squares unsweetened chocolate, melted and cooled;1 cup chopped walnuts",2
69,Gluten-Free Desserts,Coconut Macaroons I,https://www.allrecipes.com/recipe/9662/coconut-macaroons-i/,,,,Original recipe yields 60 servings (5 dozen),40  cals,0.9 ,7.7,0.5 ,0 ,17 ,2 1/2 cups shredded coconut;1 cup white sugar;6 egg whites;1 tablespoon cornstarch;1/4 teaspoon almond extract;1 1/2 cups halved red candied cherries,5
70,Gluten-Free Desserts,Flourless Chocolate Cake I,https://www.allrecipes.com/recipe/8149/flourless-chocolate-cake-i/,,,,Original recipe yields 16 servings (1 -10 inch round cake),341  cals,24 ,27.5,4.6 ,102 ,66 ,1/2 cup water;1/4 teaspoon salt;3/4 cup white sugar;18 (1 ounce) squares bittersweet chocolate;1 cup unsalted butter;6 eggs,6
71,Gluten-Free Desserts,Chocolate Meringue Cookies,https://www.allrecipes.com/recipe/10751/chocolate-meringue-cookies/,,,,Original recipe yields 18 servings (3 dozen),47  cals,1 ,9.6,0.8 ,0 ,10 ,3 egg whites;1/8 teaspoon cream of tartar;1/2 teaspoon vanilla extract;2/3 cup white sugar;1 tablespoon unsweetened cocoa powder;1/3 cup semisweet chocolate chips,3
72,Gluten-Free Desserts,Perfect Flourless Orange Cake,https://www.allrecipes.com/recipe/67662/perfect-flourless-orange-cake/,2 h 30 m,1 h,4 h,Original recipe yields 16 servings (1 10-inch round cake),174  cals,8.6 ,21,5.4 ,70 ,42 ,2 whole oranges with peel;6 eggs;1 pinch saffron powder (optional);1 1/4 cups white sugar;1/2 teaspoon baking powder;1 1/4 cups finely ground almonds (almond meal);1 teaspoon finely chopped candied orange peel (optional),4
73,Gluten-Free Desserts,Lemon Souffle,https://www.allrecipes.com/recipe/89737/lemon-souffle/,30 m,15 m,45 m,Original recipe yields 4 servings,256  cals,10.5 ,38.9,7 ,215 ,68 ,"1 egg;1 large lemon, zested and juiced;1/4 cup castor sugar or superfine sugar;1 teaspoon cornstarch;2 tablespoons unsalted butter, cubed;3 egg whites;5 tablespoons castor sugar or superfine sugar;3 egg yolks;1 large lemon, zested and juiced;2 tablespoons confectioners' sugar for dusting",4
74,Gluten-Free Desserts,Gluten-Free Peanut Butter Cookies,https://www.allrecipes.com/recipe/11441/gluten-free-peanut-butter-cookies/,30 m,12 m,52 m,Original recipe yields 15 servings (30 cookies),513  cals,33 ,49.6,12.9 ,50 ,177 ,"2 cups peanut butter;2 cups white sugar;4 eggs, beaten;2 cups semi-sweet chocolate chips (optional);1 1/2 cups chopped pecans (optional)",3
75,Gluten-Free Desserts,Flourless Peanut Butter Cookies,https://www.allrecipes.com/recipe/9998/flourless-peanut-butter-cookies/,,,,Original recipe yields 6 servings (1 dozen),394  cals,22.5 ,41.8,11.8 ,31 ,209 ,1 cup peanut butter;1 cup white sugar;1 egg,2
76,Gluten-Free Desserts,Garbanzo Bean Chocolate Cake (Gluten Free!),https://www.allrecipes.com/recipe/149550/garbanzo-bean-chocolate-cake-gluten-free/,15 m,40 m,1 h 10 m,Original recipe yields 12 servings (1 9-inch round cake),229  cals,8.5 ,36.8,5.2 ,62 ,180 ,"1 1/2 cups semisweet chocolate chips;1 (19 ounce) can garbanzo beans, rinsed and drained;4 eggs;3/4 cup white sugar;1/2 teaspoon baking powder;1 tablespoon confectioners' sugar for dusting",4
77,Gluten-Free Desserts,Black Bean Brownies,https://www.allrecipes.com/recipe/161701/black-bean-brownies/,10 m,30 m,40 m,Original recipe yields 16 servings,126  cals,5.3 ,18.1,3.3 ,35 ,129 ,"1 (15.5 ounce) can black beans, rinsed and drained;3 eggs;3 tablespoons vegetable oil;1/4 cup cocoa powder;1 pinch salt;1 teaspoon vanilla extract;3/4 cup white sugar;1 teaspoon instant coffee (optional);1/2 cup milk chocolate chips (optional)",3
78,Gluten-Free Desserts,Buckeyes I,https://www.allrecipes.com/recipe/9909/buckeyes-i/,15 m,5 m,50 m,Original recipe yields 30 servings (5 dozen),331  cals,19.4 ,40.6,4.2 ,16 ,106 ,"1 1/2 cups peanut butter;1 cup butter, softened;1/2 teaspoon vanilla extract;6 cups confectioners' sugar;4 cups semisweet chocolate chips",4
79,Gluten-Free Desserts,Flourless Chocolate Cake II,https://www.allrecipes.com/recipe/52718/flourless-chocolate-cake-ii/,15 m,30 m,1 h 55 m,Original recipe yields 8 servings (1 8-inch single layer cake),285  cals,18.6 ,29.9,4.5 ,100 ,109 ,"4 (1 ounce) squares semisweet chocolate, chopped;1/2 cup butter;3/4 cup white sugar;1/2 cup cocoa powder;3 eggs, beaten;1 teaspoon vanilla extract",3
80,Gluten-Free Desserts,Creamiest Rice Pudding,https://www.allrecipes.com/recipe/27131/creamiest-rice-pudding/,10 m,1 h 15 m,8 h,Original recipe yields 12 servings (1 - 9x13 inch dish),228  cals,4.7 ,37.7,8.3 ,60 ,135 ,"1/2 gallon milk;1 cup white sugar;1 cup uncooked long-grain white rice;3 eggs, lightly beaten;1/4 cup milk;1/4 teaspoon salt;2 teaspoons vanilla extract;ground cinnamon to taste",3
81,Gluten-Free Desserts,Green Grape Salad,https://www.allrecipes.com/recipe/24378/green-grape-salad/,15 m,15 m,,Original recipe yields 8 servings,479  cals,27.1 ,60.1,5.8 ,43 ,103 ,4 pounds seedless green grapes;1 (8 ounce) package cream cheese;1 (8 ounce) container sour cream;1/2 cup white sugar;1 teaspoon vanilla extract;4 ounces chopped pecans;2 tablespoons brown sugar,1
82,Gluten-Free Desserts,Quick Peanut Butter Cookies,https://www.allrecipes.com/recipe/10419/quick-peanut-butter-cookies/,15 m,8 m,40 m,Original recipe yields 36 servings (3 dozen),66  cals,3.7 ,7,2 ,5 ,70 ,1 cup peanut butter;1 cup white sugar;1 egg;1 teaspoon baking soda,3
83,Gluten-Free Desserts,3-Ingredient Peanut Butter Cookies,https://www.allrecipes.com/recipe/244614/3-ingredient-peanut-butter-cookies/,10 m,10 m,22 m,Original recipe yields 24 servings (2 dozen cookies),98  cals,5.6 ,10.5,3 ,8 ,52 ,1 cup peanut butter;1 cup white sugar;1 egg,3
84,Gluten-Free Desserts,Cream Cheese Mints,https://www.allrecipes.com/recipe/9441/cream-cheese-mints/,30 m,2 h 30 m,,Original recipe yields 16 servings (8 dozen),112  cals,2.6 ,22.6,0.4 ,8 ,21 ,"1 (3 ounce) package cream cheese, softened;1 tablespoon butter, softened;3 cups confectioners' sugar;2 drops peppermint oil;any color food coloring paste (optional)",2
85,Gluten-Free Desserts,Irish Potato Candy,https://www.allrecipes.com/recipe/16520/irish-potato-candy/,20 m,30 m,,Original recipe yields 60 servings (5 dozen),59  cals,2.3 ,9.7,0.3 ,4 ,20 ,"1/4 cup butter, softened;1/2 (8 ounce) package cream cheese;1 teaspoon vanilla extract;4 cups confectioners' sugar;2 1/2 cups flaked coconut;1 tablespoon ground cinnamon",1
86,Gluten-Free Desserts,Slow Cooker Tapioca Pudding,https://www.allrecipes.com/recipe/130923/slow-cooker-tapioca-pudding/,5 m,3 h,3 h 5 m,Original recipe yields 8 servings,191  cals,5.2 ,30.3,6.5 ,59 ,66 ,"4 cups milk;2/3 cup white sugar;1/2 cup small pearl tapioca;2 eggs, lightly beaten",1
87,Gluten-Free Desserts,Gluten-Free Yellow Cake,https://www.allrecipes.com/recipe/8139/gluten-free-yellow-cake/,,,,Original recipe yields 24 servings (2 -8 or 9 inch layers),154  cals,6 ,23.1,2.1 ,34 ,266 ,1 1/2 cups white rice flour;3/4 cup tapioca flour;1 teaspoon salt;1 teaspoon baking soda;3 teaspoons baking powder;1 teaspoon xanthan gum;4 eggs;1 1/4 cups white sugar;2/3 cup mayonnaise;1 cup milk;2 teaspoons gluten-free vanilla extract,4
88,Gluten-Free Desserts,Snow Ice Cream II,https://www.allrecipes.com/recipe/24944/snow-ice-cream-ii/,20 m,20 m,,Original recipe yields 8 servings,132  cals,1.2 ,28.1,2 ,5 ,40 ,1 gallon snow;1 cup white sugar;1 tablespoon vanilla extract;2 cups milk,1
89,Gluten-Free Desserts,Peppermint Patties,https://www.allrecipes.com/recipe/24067/peppermint-patties/,45 m,10 m,2 h 55 m,Original recipe yields 28 servings (28 patties),183  cals,6.5 ,32.9,1.4 ,3 ,13 ,3/4 cup sweetened condensed milk;1 1/2 teaspoons peppermint extract;4 cups confectioners' sugar;3 cups semisweet chocolate chips;2 teaspoons shortening,2
90,Gluten-Free Desserts,Chocolate Chip Cookies (Gluten Free),https://www.allrecipes.com/recipe/11513/chocolate-chip-cookies-gluten-free/,,,,Original recipe yields 18 servings (3 dozen),288  cals,13.5 ,43.5,2.1 ,20 ,404 ,"3/4 cup butter, softened;1 1/4 cups packed brown sugar;1/4 cup white sugar;1 teaspoon gluten-free vanilla extract;1/4 cup egg substitute;2 1/4 cups gluten-free baking mix;1 teaspoon baking soda;1 teaspoon baking powder;1 teaspoon salt;12 ounces semisweet chocolate chips",3
91,Gluten-Free Desserts,Chocolate Peanut Butter Bars II,https://www.allrecipes.com/recipe/10019/chocolate-peanut-butter-bars-ii/,,,,Original recipe yields 12 servings (2 dozen),588  cals,37.8 ,60,12.1 ,20 ,258 ,1/2 cup butter;1/2 cup packed brown sugar;1 teaspoon vanilla extract;2 cups peanut butter;2 1/2 cups confectioners' sugar;2 cups semisweet chocolate chips,3
92,Gluten-Free Main Dishes,Cold Roasted Moroccan Spiced Salmon,https://www.allrecipes.com/recipe/110025/cold-roasted-moroccan-spiced-salmon/,15 m,12 m,1 h 12 m,Original recipe yields 6 servings,225  cals,9.8 ,2.2,30.2 ,84 ,261 ,"3/4 teaspoon ground cinnamon;3/4 teaspoon ground cumin;1/2 teaspoon salt;1/2 teaspoon ground ginger;1/4 teaspoon mustard powder;1/4 teaspoon ground nutmeg;1/8 teaspoon cayenne pepper;1/8 teaspoon ground allspice;2 teaspoons white sugar;2 pounds (1-inch thick) boneless, skin-on center-cut salmon fillets;1 tablespoon fresh lime juice",4
93,Gluten-Free Main Dishes,Baked Omelet Pie,https://www.allrecipes.com/recipe/20512/baked-omelet-pie/,20 m,20 m,40 m,Original recipe yields 8 servings,159  cals,9.1 ,11.5,8.3 ,148 ,517 ,"1 large baking potato;6 eggs;1 teaspoon salt;1/2 teaspoon ground black pepper;1/4 cup chopped fresh parsley;2 tablespoons olive oil;1 onion, chopped;1/4 cup chopped red bell pepper;1/4 cup chopped fresh mushrooms;1/2 cup chopped ham;1 tomato, sliced;1/4 cup shredded Cheddar cheese",4
94,Gluten-Free Main Dishes,Chicken Hobo,https://www.allrecipes.com/recipe/51813/chicken-hobo/,,,,,,,,,,,,0
95,Gluten-Free Main Dishes,Delicious Gluten-Free Pancakes,https://www.allrecipes.com/recipe/33176/delicious-gluten-free-pancakes/,20 m,15 m,35 m,Original recipe yields 10 servings (10 pancakes),147  cals,5.8 ,20.4,3.1 ,29 ,269 ,1 cup rice flour;3 tablespoons tapioca flour;1/3 cup potato starch;4 tablespoons dry buttermilk powder;1 packet sugar substitute;1 1/2 teaspoons baking powder;1/2 teaspoon baking soda;1/2 teaspoon salt;1/2 teaspoon xanthan gum;2 eggs;3 tablespoons canola oil;2 cups water,2
96,Gluten-Free Main Dishes,Grilled Sea Bass,https://www.allrecipes.com/recipe/45782/grilled-sea-bass/,20 m,20 m,40 m,Original recipe yields 6 servings,232  cals,12.2 ,0.8,28.2 ,78 ,237 ,"1/4 teaspoon garlic powder;1/4 teaspoon onion powder;1/4 teaspoon paprika;lemon pepper to taste;sea salt to taste;2 pounds sea bass;3 tablespoons butter;2 large cloves garlic, chopped;1 tablespoon chopped Italian flat leaf parsley;1 1/2 tablespoons extra virgin olive oil",4
97,Gluten-Free Main Dishes,Teriyaki Flank Steak,https://www.allrecipes.com/recipe/38046/teriyaki-flank-steak/,15 m,16 m,8 h 35 m,Original recipe yields 4 servings,355  cals,20.5 ,14,22.8 ,38 ,1849 ,"1/2 cup wine;1/2 cup soy sauce;1/4 cup olive oil;1/4 cup brown sugar;1/4 cup grated fresh ginger root;2 cloves garlic, crushed;1 teaspoon ground black pepper;1 1/2 pounds beef flank steak",3
98,Gluten-Free Main Dishes,Gluten-Free Cheese and Herb Pizza Crust,https://www.allrecipes.com/recipe/215920/gluten-free-cheese-and-herb-pizza-crust/,15 m,30 m,45 m,Original recipe yields 8 servings (1 pizza crust),79  cals,2.5 ,11.7,2.7 ,25 ,300 ,3/4 cup gluten-free all purpose baking flour;1/4 cup garbanzo bean flour;1/4 cup cornstarch;1/4 cup tapioca starch;1/4 cup grated Parmesan cheese;1 1/2 teaspoons baking powder;1 teaspoon xanthan gum;1 teaspoon Italian seasoning;1 teaspoon dried oregano;1/2 teaspoon salt;1 teaspoon white sugar;1 cup lukewarm water;1 (.25 ounce) package active dry yeast;1 egg;1 1/2 teaspoons olive oil;1/2 teaspoon apple cider vinegar;1 teaspoon white sugar;1/2 teaspoon minced garlic,6
99,Gluten-Free Main Dishes,Quinoa Stuffed Pork Tenderloin,https://www.allrecipes.com/recipe/217052/quinoa-stuffed-pork-tenderloin/,40 m,55 m,1 h 45 m,Original recipe yields 4 servings,282  cals,12.5 ,21.2,21.2 ,49 ,44 ,"1/4 cup uncooked quinoa;1/2 cup water;2 tablespoons olive oil;1/2 onion, chopped;2 cloves garlic, chopped;1 small apples - peeled, cored and chopped;1/4 cup raisins;2 tablespoons pine nuts;4 mushrooms, chopped;2 tablespoons white wine;1 (1 pound) pork tenderloin;1 pinch ground cinnamon;1 pinch garam masala, or to taste;salt and ground black pepper to taste",6
100,Gluten-Free Main Dishes,Juicy Roasted Chicken,https://www.allrecipes.com/recipe/83557/juicy-roasted-chicken/,,,,,,,,,,,,0
101,Gluten-Free Main Dishes,BBQ Pork for Sandwiches,https://www.allrecipes.com/recipe/21174/bbq-pork-for-sandwiches/,15 m,4 h 30 m,4 h 45 m,Original recipe yields 12 servings,355  cals,18.1 ,15.2,30.2 ,83 ,623 ,1 (14 ounce) can beef broth;3 pounds boneless pork ribs;1 (18 ounce) bottle barbeque sauce,3
102,Gluten-Free Main Dishes,Caramel Apple Pork Chops,https://www.allrecipes.com/recipe/14692/caramel-apple-pork-chops/,20 m,25 m,45 m,Original recipe yields 4 servings,262  cals,16 ,17.1,13.8 ,48 ,27 ,"4 (3/4 inch) thick pork chops;1 teaspoon vegetable oil;2 tablespoons brown sugar;salt and pepper to taste;1/8 teaspoon ground cinnamon;1/8 teaspoon ground nutmeg;2 tablespoons unsalted butter;2 tart apples - peeled, cored and sliced;3 tablespoons pecans (optional)",4
103,Gluten-Free Main Dishes,Baked Slow Cooker Chicken,https://www.allrecipes.com/recipe/8647/baked-slow-cooker-chicken/,,,,,,,,,,,,0
104,Gluten-Free Main Dishes,Stuffed Peppers,https://www.allrecipes.com/recipe/16330/stuffed-peppers/,20 m,1 h,1 h 20 m,Original recipe yields 6 servings,248  cals,9.4 ,25.6,16 ,46 ,564 ,1 pound ground beef;1/2 cup uncooked long grain white rice;1 cup water;6 green bell peppers;2 (8 ounce) cans tomato sauce;1 tablespoon Worcestershire sauce;1/4 teaspoon garlic powder;1/4 teaspoon onion powder;salt and pepper to taste;1 teaspoon Italian seasoning,5
105,Gluten-Free Main Dishes,Foolproof Rib Roast,https://www.allrecipes.com/recipe/97621/foolproof-rib-roast/,5 m,5 h,5 h 5 m,Original recipe yields 6 servings,576  cals,46.2 ,0.6,37 ,137 ,880 ,1 (5 pound) standing beef rib roast;2 teaspoons salt;1 teaspoon ground black pepper;1 teaspoon garlic powder,3
106,Gluten-Free Main Dishes,Cabbage Roll Casserole,https://www.allrecipes.com/recipe/14690/cabbage-roll-casserole/,10 m,1 h 30 m,1 h 40 m,Original recipe yields 12 servings,352  cals,20.6 ,25.5,17.1 ,64 ,840 ,2 pounds ground beef;1 cup chopped onion;1 (29 ounce) can tomato sauce;3 1/2 pounds chopped cabbage;1 cup uncooked white rice;1 teaspoon salt;2 (14 ounce) cans beef broth,3
107,Gluten-Free Main Dishes,Cabbage Rolls II,https://www.allrecipes.com/recipe/20045/cabbage-rolls-ii/,30 m,9 h,9 h 30 m,Original recipe yields 6 servings,246  cals,10.8 ,18.3,19 ,83 ,748 ,"12 leaves cabbage;1 cup cooked white rice;1 egg, beaten;1/4 cup milk;1/4 cup minced onion;1 pound extra-lean ground beef;1 1/4 teaspoons salt;1 1/4 teaspoons ground black pepper;1 (8 ounce) can tomato sauce;1 tablespoon brown sugar;1 tablespoon lemon juice;1 teaspoon Worcestershire sauce",4
108,Gluten-Free Main Dishes,Grilled Marinated Shrimp,https://www.allrecipes.com/recipe/19484/grilled-marinated-shrimp/,30 m,10 m,2 h 40 m,Original recipe yields 6 servings,447  cals,37.5 ,3.7,25.3 ,230 ,800 ,"1 cup olive oil;1/4 cup chopped fresh parsley;1 lemon, juiced;2 tablespoons hot pepper sauce;3 cloves garlic, minced;1 tablespoon tomato paste;2 teaspoons dried oregano;1 teaspoon salt;1 teaspoon ground black pepper;2 pounds large shrimp, peeled and deveined with tails attached;skewers",3
109,Gluten-Free Main Dishes,Lamb Chops with Balsamic Reduction,https://www.allrecipes.com/recipe/74037/lamb-chops-with-balsamic-reduction/,10 m,15 m,40 m,Original recipe yields 4 servings,255  cals,19.3 ,5,14.6 ,64 ,70 ,3/4 teaspoon dried rosemary;1/4 teaspoon dried basil;1/2 teaspoon dried thyme;salt and pepper to taste;4 lamb chops (3/4 inch thick);1 tablespoon olive oil;1/4 cup minced shallots;1/3 cup aged balsamic vinegar;3/4 cup chicken broth;1 tablespoon butter,3
110,Gluten-Free Main Dishes,Vegetarian Chickpea Sandwich Filling,https://www.allrecipes.com/recipe/16715/vegetarian-chickpea-sandwich-filling/,20 m,20 m,,Original recipe yields 3 servings (2 to 3 servings),259  cals,5.8 ,43.5,9.3 ,2 ,576 ,"1 (19 ounce) can garbanzo beans, drained and rinsed;1 stalk celery, chopped;1/2 onion, chopped;1 tablespoon mayonnaise;1 tablespoon lemon juice;1 teaspoon dried dill weed;salt and pepper to taste",1
111,Gluten-Free Main Dishes,Barbecued Beef,https://www.allrecipes.com/recipe/14646/barbecued-beef/,20 m,10 h,10 h 20 m,Original recipe yields 12 servings,276  cals,16.2 ,13.5,18.7 ,65 ,562 ,1 1/2 cups ketchup;1/4 cup packed brown sugar;1/4 cup red wine vinegar;2 tablespoons prepared Dijon-style mustard;2 tablespoons Worcestershire sauce;1 teaspoon liquid smoke flavoring;1/2 teaspoon salt;1/4 teaspoon ground black pepper;1/4 teaspoon garlic powder;1 (4 pound) boneless chuck roast,3
112,Gluten-Free Main Dishes,Charley's Slow Cooker Mexican Style Meat,https://www.allrecipes.com/recipe/16995/charleys-slow-cooker-mexican-style-meat/,30 m,8 h,8 h 50 m,Original recipe yields 12 servings,260  cals,19.1 ,3.3,18.4 ,69 ,315 ,"1 (4 pound) chuck roast;1 teaspoon salt;1 teaspoon ground black pepper;2 tablespoons olive oil;1 large onion, chopped;1 1/4 cups diced green chile pepper;1 teaspoon chili powder;1 teaspoon ground cayenne pepper;1 (5 ounce) bottle hot pepper sauce;1 teaspoon garlic powder",4
113,Gluten-Free Main Dishes,Blackened Chicken,https://www.allrecipes.com/recipe/8571/blackened-chicken/,,,,,,,,,,,,0
114,Gluten-Free Main Dishes,Cornish Game Hens with Garlic and Rosemary,https://www.allrecipes.com/recipe/8938/cornish-game-hens-with-garlic-and-rosemary/,,,,,,,,,,,,0
115,Gluten-Free Main Dishes,Basil Shrimp,https://www.allrecipes.com/recipe/14580/basil-shrimp/,25 m,5 m,1 h 30 m,Original recipe yields 9 servings,206  cals,10.2 ,2.4,25 ,244 ,426 ,"2 1/2 tablespoons olive oil;1/4 cup butter, melted;1 1/2 lemons, juiced;3 tablespoons Dijon mustard (such as Grey Poupon Country Mustard™);1/2 cup minced fresh basil leaves;3 cloves garlic, minced;salt to taste;white pepper;3 pounds fresh shrimp, peeled and deveined;skewers",3
116,Gluten-Free Main Dishes,Sirloin Steak with Garlic Butter,https://www.allrecipes.com/recipe/14554/sirloin-steak-with-garlic-butter/,20 m,10 m,30 m,Original recipe yields 8 servings,453  cals,32.2 ,1,37.7 ,151 ,167 ,"1/2 cup butter;2 teaspoons garlic powder;4 cloves garlic, minced;4 pounds beef top sirloin steaks;salt and pepper to taste",4
117,Gluten-Free Main Dishes,Chili-Lime Chicken Kabobs,https://www.allrecipes.com/recipe/19934/chili-lime-chicken-kabobs/,,,,,,,,,,,,0
118,Gluten-Free Main Dishes,Grilled Tilapia with Mango Salsa,https://www.allrecipes.com/recipe/166771/grilled-tilapia-with-mango-salsa/,45 m,10 m,1 h 55 m,Original recipe yields 2 servings,634  cals,40.2 ,33.4,36.3 ,62 ,697 ,"1/3 cup extra-virgin olive oil;1 tablespoon lemon juice;1 tablespoon minced fresh parsley;1 clove garlic, minced;1 teaspoon dried basil;1 teaspoon ground black pepper;1/2 teaspoon salt;2 (6 ounce) tilapia fillets;1 large ripe mango, peeled, pitted and diced;1/2 red bell pepper, diced;2 tablespoons minced red onion;1 tablespoon chopped fresh cilantro;1 jalapeno pepper, seeded and minced;2 tablespoons lime juice;1 tablespoon lemon juice;salt and pepper to taste",4
119,Gluten-Free Main Dishes,Slow Cooker Cranberry Pork,https://www.allrecipes.com/recipe/16465/slow-cooker-cranberry-pork/,10 m,4 h,4 h 10 m,Original recipe yields 6 servings,374  cals,15.1 ,32.9,26.8 ,80 ,184 ,"1 (16 ounce) can cranberry sauce;1/3 cup French salad dressing;1 onion, sliced;1 (3 pound) boneless pork loin roast",2
120,Gluten-Free Side Dishes,Brandied Candied Sweet Potatoes,https://www.allrecipes.com/recipe/13476/brandied-candied-sweet-potatoes/,15 m,30 m,45 m,Original recipe yields 8 servings,295  cals,11.6 ,36.3,1.9 ,31 ,293 ,"2 pounds sweet potatoes, peeled and diced;1/2 cup butter;1/2 cup packed brown sugar;1/2 cup brandy;1/2 teaspoon salt",2
121,Gluten-Free Side Dishes,Roasted Brussels Sprouts,https://www.allrecipes.com/recipe/67952/roasted-brussels-sprouts/,15 m,45 m,1 h,Original recipe yields 6 servings,104  cals,7.3 ,10,2.9 ,0 ,344 ,"1 1/2 pounds Brussels sprouts, ends trimmed and yellow leaves removed;3 tablespoons olive oil;1 teaspoon kosher salt;1/2 teaspoon freshly ground black pepper",3
122,Gluten-Free Side Dishes,Sauteed Apples,https://www.allrecipes.com/recipe/21672/sauteed-apples/,5 m,15 m,20 m,Original recipe yields 8 servings (4 cups),143  cals,5.9 ,24.3,0.4 ,15 ,45 ,"1/4 cup butter;4 large tart apples - peeled, cored and sliced 1/4 inch thick;2 teaspoons cornstarch;1/2 cup cold water;1/2 cup brown sugar;1/2 teaspoon ground cinnamon",2
123,Gluten-Free Side Dishes,Make-Ahead Mashed Potatoes,https://www.allrecipes.com/recipe/13608/make-ahead-mashed-potatoes/,15 m,1 h 5 m,1 h 20 m,Original recipe yields 12 servings,245  cals,9.3 ,35.8,5.9 ,25 ,370 ,"5 pounds Yukon Gold potatoes, cubed;2 (3 ounce) packages cream cheese;8 ounces sour cream;1/2 cup milk;2 teaspoons onion salt;ground black pepper to taste",4
124,Gluten-Free Side Dishes,Green Beans with Cherry Tomatoes,https://www.allrecipes.com/recipe/60616/green-beans-with-cherry-tomatoes/,5 m,15 m,20 m,Original recipe yields 6 servings,122  cals,8 ,12.6,2.6 ,20 ,294 ,"1 1/2 pounds green beans, trimmed and cut into 2 inch pieces;1 1/2 cups water;1/4 cup butter;1 tablespoon sugar;3/4 teaspoon garlic salt;1/4 teaspoon pepper;1 1/2 teaspoons chopped fresh basil;2 cups cherry tomato halves",2
125,Gluten-Free Side Dishes,Mushroom Risotto,https://www.allrecipes.com/recipe/17323/mushroom-risotto/,,,,,,,,,,,,0
126,Gluten-Free Side Dishes,Grilled Asparagus,https://www.allrecipes.com/recipe/17445/grilled-asparagus/,15 m,3 m,18 m,Original recipe yields 4 servings,53  cals,3.5 ,4.4,2.5 ,0 ,2 ,"1 pound fresh asparagus spears, trimmed;1 tablespoon olive oil;salt and pepper to taste",3
127,Gluten-Free Side Dishes,Quinoa and Black Beans,https://www.allrecipes.com/recipe/49552/quinoa-and-black-beans/,15 m,35 m,50 m,Original recipe yields 10 servings,153  cals,1.7 ,27.8,7.7 ,0 ,517 ,"1 teaspoon vegetable oil;1 onion, chopped;3 cloves garlic, chopped;3/4 cup quinoa;1 1/2 cups vegetable broth;1 teaspoon ground cumin;1/4 teaspoon cayenne pepper;salt and ground black pepper to taste;1 cup frozen corn kernels;2 (15 ounce) cans black beans, rinsed and drained;1/2 cup chopped fresh cilantro",3
128,Gluten-Free Side Dishes,Harvest Rice Dish,https://www.allrecipes.com/recipe/9143/harvest-rice-dish/,15 m,1 h 30 m,1 h 45 m,Original recipe yields 6 servings,278  cals,11 ,42.7,5.4 ,17 ,366 ,"1/2 cup slivered almonds;2 cups chicken broth;1/2 cup uncooked brown rice;1/2 cup uncooked wild rice;3 tablespoons butter;3 onions, sliced into 1/2 inch wedges;1 tablespoon brown sugar;1 cup dried cranberries;2/3 cup fresh sliced mushrooms;1/2 teaspoon orange zest;salt and pepper to taste",4
129,Gluten-Free Side Dishes,Sarah's Applesauce,https://www.allrecipes.com/recipe/51301/sarahs-applesauce/,10 m,20 m,30 m,Original recipe yields 4 servings,121  cals,0.2 ,31.8,0.4 ,0 ,3 ,"4 apples - peeled, cored and chopped;3/4 cup water;1/4 cup white sugar;1/2 teaspoon ground cinnamon",1
130,Gluten-Free Side Dishes,Refried Beans Without the Refry,https://www.allrecipes.com/recipe/70312/refried-beans-without-the-refry/,15 m,8 h,8 h 15 m,Original recipe yields 15 servings,139  cals,0.5 ,25.4,8.5 ,0 ,785 ,"1 onion, peeled and halved;3 cups dry pinto beans, rinsed;1/2 fresh jalapeno pepper, seeded and chopped;2 tablespoons minced garlic;5 teaspoons salt;1 3/4 teaspoons fresh ground black pepper;1/8 teaspoon ground cumin, optional;9 cups water",2
